Internal ID Variant (Do Not Edit);Category;SKU;Items Name (Do Not Edit);ecommerce item? (Yes/No);Pre-order ? (Yes/No);Processing days;Weight (gm);Length (cm);Width (cm);Height (cm);Condition;Brand Name;Variant name;Basic - Price;Image 1 (for Online Store);Image 2 (for Online Store);Image 3 (for Online Store);Image 4 (for Online Store);Image 5 (for Online Store);Image 6 (for Online Store);Image 7 (for Online Store);Image 8 (for Online Store);Image 9 (for Online Store);Image 10 (for Online Store);Image 11 (for Online Store);Image 12 (for Online Store);In Stock;Track Stock;Track Alert;Stock Alert;Track Cost;Cost Amount
127517925;LIQUID;;Foom Icy Apple;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
127623580;LIQUID;;Ala Carte Salt Cream Mooncake 30ml;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
127687996;ACCESSORIES;;Cotton Happy Monster;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
127687999;LIQUID;;ala carte Salt poundcake x decky sastra;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
127688006;LIQUID;;Lunar Salt Ice Cream Classic Vanilla;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
128006537;LIQUID;;RELX 30ml;No;No;0;;;;;;Unbranded;Banana Freeze;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
128006538;LIQUID;;RELX 30ml;No;No;0;;;;;;Unbranded;Strawberry Burst;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
128006539;LIQUID;;RELX 30ml;No;No;0;;;;;;Unbranded;Taro Scoopy;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
128006540;LIQUID;;RELX 30ml;No;No;0;;;;;;Unbranded;Watermelon Ice;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
128006641;LIQUID;;Tokyo Banana Classic 30ml;No;No;0;;;;;;Unbranded;;105000;;;;;;;;;;;;;0;Yes;Yes;0;No;
128055217;MOD / POD;;Oxva Xlim Pro Treasure Hunt;No;No;0;;;;;;Unbranded;;340000;;;;;;;;;;;;;0;Yes;Yes;0;No;
128055226;MOD / POD;;Argus P1s;No;No;0;;;;;;Unbranded;;200000;;;;;;;;;;;;;0;Yes;Yes;0;No;
128055276;ACCESSORIES;;Cartridge Oxva Oneo;No;No;0;;;;;;Unbranded;0.8 Ohm;45000;;;;;;;;;;;;;3;Yes;Yes;0;No;
130034418;ACCESSORIES;;Cartridge Oxva Oneo;No;No;0;;;;;;Unbranded;0.4 Ohm;45000;;;;;;;;;;;;;1;Yes;Yes;0;No;
130034421;ACCESSORIES;;Cartridge Oxva Oneo;No;No;0;;;;;;Unbranded;0.6 Ohm;45000;;;;;;;;;;;;;3;Yes;Yes;0;No;
128683621;MOD / POD;;Joiway Pod Bundling;No;No;0;;;;;;Unbranded;;150000;;;;;;;;;;;;;0;Yes;Yes;0;No;
129344211;MOD / POD;;Thelema Mini Pod;No;No;0;;;;;;Unbranded;;295000;;;;;;;;;;;;;0;Yes;Yes;0;No;
129446574;LIQUID;;Foom Pop&Puff 60ml;No;No;0;;;;;;Unbranded;Banana Milkshake;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
129447805;LIQUID;;Foom Pop&Puff 60ml;No;No;0;;;;;;Unbranded;Vanilla Cereal;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
129447806;LIQUID;;Foom Pop&Puff 60ml;No;No;0;;;;;;Unbranded;Strawberry Cheesecake;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
129447807;LIQUID;;Foom Pop&Puff 60ml;No;No;0;;;;;;Unbranded;Blueberry Muffin;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130034370;MOD / POD;;Foom X Pod Signature;No;No;0;;;;;;Unbranded;;295000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130034375;ACCESSORIES;;Cartridge Ursa V2;No;No;0;;;;;;Unbranded;0.6 Ohm;45000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130034376;ACCESSORIES;;Cartridge Ursa V2;No;No;0;;;;;;Unbranded;0.8 Ohm;45000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130034437;ACCESSORIES;;Coil UB Lite 0.3ohm (Thelema);No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130034799;LIQUID;;Paradewa Salt Ice Sweet Strawberry;No;No;0;;;;;;Unbranded;;115000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130826077;LIQUID;;Besti Matcha;No;No;0;;;;;;Unbranded;;115000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130826276;LIQUID;;Juta Juice Freeze 15ml;No;No;0;;;;;;Unbranded;Mild Menthol;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130826277;LIQUID;;Juta Juice Freeze 15ml;No;No;0;;;;;;Unbranded;Mild Strawberry Ice Cream;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130826278;LIQUID;;Juta Juice Freeze 15ml;No;No;0;;;;;;Unbranded;Mild Purple Grape;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130907446;LIQUID;;Paradewa Ice Edition 30ml;No;No;0;;;;;;Unbranded;Watermelon;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130907447;LIQUID;;Paradewa Ice Edition 30ml;No;No;0;;;;;;Unbranded;Raspberry;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
130907448;LIQUID;;Paradewa Ice Edition 30ml;No;No;0;;;;;;Unbranded;Soursop;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
132859600;LIQUID;;Paradewa Ice Edition 30ml;No;No;0;;;;;;Unbranded;Strawberry;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
131350212;MOD / POD;;Oxva Oneo;No;No;0;;;;;;Unbranded;;260000;;;;;;;;;;;;;0;Yes;Yes;0;No;
131350232;ACCESSORIES;;Coil Ursa UB Ultra;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;0;Yes;Yes;0;No;
131854176;LIQUID;;Trilogy Ice Cool 60ml;No;No;0;;;;;;Unbranded;Watermelon;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
131854177;LIQUID;;Trilogy Ice Cool 60ml;No;No;0;;;;;;Unbranded;Orange;125000;;;;;;;;;;;;;1;Yes;Yes;0;No;
131854178;LIQUID;;Trilogy Ice Cool 60ml;No;No;0;;;;;;Unbranded;Pineapple;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
132441147;MOD / POD;;Oxva Xlim Pro X Alexa;No;No;0;;;;;;Unbranded;;330000;;;;;;;;;;;;;0;Yes;Yes;0;No;
132441160;MOD / POD;;Ursa Nano Pro 2;No;No;0;;;;;;Unbranded;;260000;;;;;;;;;;;;;0;Yes;Yes;0;No;
132441179;LIQUID;;Ice Nanarilla 60ml;No;No;0;;;;;;Unbranded;Blunanarilla;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
132441180;LIQUID;;Ice Nanarilla 60ml;No;No;0;;;;;;Unbranded;Bananarilla;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
132441181;LIQUID;;Ice Nanarilla 60ml;No;No;0;;;;;;Unbranded;Dewnanarilla;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
132626978;MOD / POD;;Thelema Elite 40;No;No;0;;;;;;Unbranded;;290000;;;;;;;;;;;;;0;Yes;Yes;0;No;
132627034;ACCESSORIES;;Cartridge Ursa Elite E Plus;No;No;0;;;;;;Unbranded;0.3 Ohm;45000;;;;;;;;;;;;;2;Yes;Yes;0;No;
132627035;ACCESSORIES;;Cartridge Ursa Elite E Plus;No;No;0;;;;;;Unbranded;0.6 Ohm;45000;;;;;;;;;;;;;0;Yes;Yes;0;No;
155712617;ACCESSORIES;;Cartridge Ursa Elite E Plus;No;No;0;;;;;;Unbranded;0.8 Ohm;45000;;;;;;;;;;;;;3;Yes;Yes;0;No;
132856248;MOD / POD;;Argus Pro 2;No;No;0;;;;;;Unbranded;;385000;;;;;;;;;;;;;0;Yes;Yes;0;No;
132856259;MOD / POD;;Joiway X1;No;No;0;;;;;;Unbranded;;230000;;;;;;;;;;;;;0;Yes;Yes;0;No;
132856262;LIQUID;;Creaminal 60ml;No;No;0;;;;;;Unbranded;Strawberry Puding;160000;;;;;;;;;;;;;0;Yes;Yes;0;No;
144106554;LIQUID;;Creaminal 60ml;No;No;0;;;;;;Unbranded;Blueberry Puding;160000;;;;;;;;;;;;;0;Yes;Yes;0;No;
144106555;LIQUID;;Creaminal 60ml;No;No;0;;;;;;Unbranded;Banana Puding;160000;;;;;;;;;;;;;0;Yes;Yes;0;No;
132859610;LIQUID;;Cream Raisin Salt V4 Banana;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133251713;MOD / POD;;Moti S Lite;No;No;0;;;;;;Unbranded;;260000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133251715;MOD / POD;;Moti Pop;No;No;0;;;;;;Unbranded;;135000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133251716;MOD / POD;;Moti Piin 2+;No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133251719;MOD / POD;;Moti Mega;No;No;0;;;;;;Unbranded;;99000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133251729;MOD / POD;;Moti Ultra;No;No;0;;;;;;Unbranded;;199000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133251758;LIQUID;;Whale Dream Omelette Strawberry Chesee;No;No;0;;;;;;Unbranded;;155000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133251767;ACCESSORIES;;Prebuild Breakbeat AIO;No;No;0;;;;;;Unbranded;;50000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133251801;LIQUID;;Creaminal 30ml;No;No;0;;;;;;Unbranded;icecream chocolate banana;90000;;;;;;;;;;;;;1;Yes;Yes;0;No;
185547859;LIQUID;;Creaminal 30ml;No;No;0;;;;;;Unbranded;icecream strawberry vanilla;90000;;;;;;;;;;;;;2;Yes;Yes;0;No;
185547860;LIQUID;;Creaminal 30ml;No;No;0;;;;;;Unbranded;icecream matcha 30ml;90000;;;;;;;;;;;;;1;Yes;Yes;0;No;
185547861;LIQUID;;Creaminal 30ml;No;No;0;;;;;;Unbranded;strawberry puding;90000;;;;;;;;;;;;;0;Yes;Yes;0;No;
185547862;LIQUID;;Creaminal 30ml;No;No;0;;;;;;Unbranded;blueberry puding;90000;;;;;;;;;;;;;2;Yes;Yes;0;No;
185547863;LIQUID;;Creaminal 30ml;No;No;0;;;;;;Unbranded;melon puding;90000;;;;;;;;;;;;;0;Yes;Yes;0;No;
185547864;LIQUID;;Creaminal 30ml;No;No;0;;;;;;Unbranded;peach puding;90000;;;;;;;;;;;;;1;Yes;Yes;0;No;
185547865;LIQUID;;Creaminal 30ml;No;No;0;;;;;;Unbranded;mixberry puding;90000;;;;;;;;;;;;;1;Yes;Yes;0;No;
133251804;LIQUID;;Chocoman Chocolate Milk 60ml;No;No;0;;;;;;Unbranded;;150000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133251805;LIQUID;;Chocoman Chocolate Milk 30ml;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133251808;LIQUID;;WHY V4 60ml;No;No;0;;;;;;Unbranded;;150000;;;;;;;;;;;;;2;Yes;Yes;0;No;
133251815;LIQUID;;Happi Krunch Pods V4;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133751281;LIQUID;;Hero57 : Grape Mango 60ml;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;0;Yes;Yes;0;No;
133751285;LIQUID;;Hero57 : Grape Raspberry 60ml;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;0;Yes;Yes;0;No;
134247676;MOD / POD;;Oxva Xlim SE2;No;No;0;;;;;;Unbranded;;250000;;;;;;;;;;;;;0;Yes;Yes;0;No;
134247787;LIQUID;;Lunar Salt Ice Cream Chocolate;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
134247877;ACCESSORIES;;Battery Blackcell 2500mAh;No;No;0;;;;;;Unbranded;;75000;;;;;;;;;;;;;2;Yes;Yes;0;No;
134421387;LIQUID;;Foom Icy Banana;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
134738045;LIQUID;;Jinak Salt Liquid;No;No;0;;;;;;Unbranded;Doger;95000;;;;;;;;;;;;;0;Yes;Yes;0;No;
134738046;LIQUID;;Jinak Salt Liquid;No;No;0;;;;;;Unbranded;Cendol;95000;;;;;;;;;;;;;0;Yes;Yes;0;No;
134738047;LIQUID;;Jinak Salt Liquid;No;No;0;;;;;;Unbranded;Taro;95000;;;;;;;;;;;;;0;Yes;Yes;0;No;
134738681;LIQUID;;Hero57 Salt : NYX Tropical Sweet;No;No;0;;;;;;Unbranded;;95000;;;;;;;;;;;;;0;Yes;Yes;0;No;
134738692;LIQUID;;Hero57 Salt : NYX Pine Kiwi;No;No;0;;;;;;Unbranded;;95000;;;;;;;;;;;;;1;Yes;Yes;0;No;
134738694;LIQUID;;Hero57 Salt : NYX Apple Mint;No;No;0;;;;;;Unbranded;;95000;;;;;;;;;;;;;0;Yes;Yes;0;No;
135268150;ACCESSORIES;;Cartridge Caliburn GK3;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;0;Yes;Yes;0;No;
135268174;ACCESSORIES;;Cartridge Joiway X1;No;No;0;;;;;;Unbranded;0.6 Ohm;40000;;;;;;;;;;;;;2;Yes;Yes;0;No;
149484273;ACCESSORIES;;Cartridge Joiway X1;No;No;0;;;;;;Unbranded;0.8 Ohm ;40000;;;;;;;;;;;;;2;Yes;Yes;0;No;
135268185;LIQUID;;Bananalicious Less Sweet 60ml;No;No;0;;;;;;Unbranded;;155000;;;;;;;;;;;;;0;Yes;Yes;0;No;
136052270;LIQUID;;Pound Cake Salt Lemon Poundcake 30ml;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;1;Yes;Yes;0;No;
136328418;LIQUID;;Foom Orange Water;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
136328420;LIQUID;;Foom Coconut Water;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
136328423;LIQUID;;Foom Sparkling Water;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
136455531;LIQUID;;Nikmat Puff Pastry Rolls Cream Salt 30ml;No;No;0;;;;;;Unbranded;;95000;;;;;;;;;;;;;1;Yes;Yes;0;No;
137003196;LIQUID;;Lakley Pods;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
137003206;LIQUID;;Ice Bananarilla Salt;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
137003210;LIQUID;;Ice Dewnanarilla Salt;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
137003218;MOD / POD;;Argus G2;No;No;0;;;;;;Unbranded;;320000;;;;;;;;;;;;;0;Yes;Yes;0;No;
137003226;MOD / POD;;Argus P2;No;No;0;;;;;;Unbranded;;330000;;;;;;;;;;;;;0;Yes;Yes;0;No;
137329202;LIQUID;;Lunar Ice Cream Strawberry;No;No;0;;;;;;Unbranded;;160000;;;;;;;;;;;;;0;Yes;Yes;0;No;
138156404;ATOMIZER;;RDA Wasp Nano;No;No;0;;;;;;Unbranded;;210000;;;;;;;;;;;;;0;Yes;Yes;0;No;
139574547;ACCESSORIES;;Prebuild Inhale Nachos Baby Alien;No;No;0;;;;;;Unbranded;;65000;;;;;;;;;;;;;0;Yes;Yes;0;No;
139797857;LIQUID;;Muffin & XES Pods V4 Irish Cream;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
139797900;LIQUID;;Juice O Rama V1 Kaya Toast 30ml;No;No;0;;;;;;Unbranded;;95000;;;;;;;;;;;;;0;Yes;Yes;0;No;
139798410;LIQUID;;Juice O Rama V2 Toast Not Dead 30ml;No;No;0;;;;;;Unbranded;;95000;;;;;;;;;;;;;0;Yes;Yes;0;No;
139798968;LIQUID;;Juice O Rama V3 Raisin Toast 30ml;No;No;0;;;;;;Unbranded;;95000;;;;;;;;;;;;;0;Yes;Yes;0;No;
140520035;LIQUID;;Iceland Blackcurrant;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;1;Yes;Yes;0;No;
140520665;MOD / POD;;Thelema Elite 40 limited edition;No;No;0;;;;;;Unbranded;;300000;;;;;;;;;;;;;0;Yes;Yes;0;No;
140521918;LIQUID;;Foom Corn Ice Cream;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
140522150;LIQUID;;Foom Avocado Shake;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
140522155;LIQUID;;Foom Mung Bean;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
140770291;LIQUID;;Furla Strawberry Puding 60ml;No;No;0;;;;;;Unbranded;;150000;;;;;;;;;;;;;1;Yes;Yes;0;No;
140770297;LIQUID;;Juta Oats Banana 60ml;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
140770307;LIQUID;;Juta Cream Banana Strawberry 60ml;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
140770310;LIQUID;;Furla Strawberry Puding Salt 30ml;No;No;0;;;;;;Unbranded;;115000;;;;;;;;;;;;;0;Yes;Yes;0;No;
141529148;LIQUID;;Barong Elixir;No;No;0;;;;;;Unbranded;Leych;110000;;;;;;;;;;;;;0;Yes;No;0;No;
141529149;LIQUID;;Barong Elixir;No;No;0;;;;;;Unbranded;Mango;110000;;;;;;;;;;;;;0;Yes;No;0;No;
141529150;LIQUID;;Barong Elixir;No;No;0;;;;;;Unbranded;Grape;110000;;;;;;;;;;;;;0;Yes;No;0;No;
141529151;LIQUID;;Barong Elixir;No;No;0;;;;;;Unbranded;Watermelon;110000;;;;;;;;;;;;;0;Yes;No;0;No;
141529152;LIQUID;;Barong Elixir;No;No;0;;;;;;Unbranded;Choco Oat;110000;;;;;;;;;;;;;0;Yes;No;0;No;
141719349;MOD / POD;;Ursa Cap Kit Pod;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;0;Yes;Yes;0;No;
141719350;MOD / POD;;Ursa Epoch Pod;No;No;0;;;;;;Unbranded;;150000;;;;;;;;;;;;;0;Yes;Yes;0;No;
141719354;MOD / POD;;Centaurus P200 Mod;No;No;0;;;;;;Unbranded;;465000;;;;;;;;;;;;;0;Yes;Yes;0;No;
141719363;LIQUID;;Juta Cream Banana Blueberry 60ml;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
142258846;LIQUID;;Foom Icy Pineapple;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
142258849;LIQUID;;Foom Icy Lychee;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
142258850;LIQUID;;Foom Icy Strawberry;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;3;Yes;Yes;0;No;
142258861;LIQUID;;Foom Icy Grape;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
143145124;MOD / POD;;Oxva SQ Pro Treasure Hunt;No;No;0;;;;;;Unbranded;;335000;;;;;;;;;;;;;0;Yes;Yes;0;No;
143145139;LIQUID;;Nikmat Puff Pastry Rolls Cream 60ml;No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;1;Yes;Yes;0;No;
143257334;MOD / POD;;Oxva Xlim GO;No;No;0;;;;;;Unbranded;;200000;;;;;;;;;;;;;0;Yes;Yes;0;No;
144106649;LIQUID;;Iceland Funta;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;1;Yes;Yes;0;No;
144106663;LIQUID;;Iceland Spirit;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;0;Yes;Yes;0;No;
144106665;LIQUID;;Iceland Cola;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;2;Yes;Yes;0;No;
144106707;LIQUID;;Foom Classic Blend;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
144409578;MOD / POD;;Centaurus E40 Pod;No;No;0;;;;;;Unbranded;;295000;;;;;;;;;;;;;0;Yes;Yes;0;No;
144409596;MOD / POD;;Oxva Xlim Pro 2;No;No;0;;;;;;Unbranded;;330000;;;;;;;;;;;;;0;Yes;Yes;0;No;
144749051;LIQUID;;Foom Frappucinno;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
144749053;LIQUID;;Foom Red Apple;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
144749297;LIQUID;;Lunar Salt Ice Cream Strawberry;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
145130051;LIQUID;;Oat Drips V9 60ml (Cocopandan);No;No;0;;;;;;Unbranded;;140000;;;;;;;;;;;;;2;Yes;Yes;0;No;
146307058;LIQUID;;Lunar Japanese Ice Cream;No;No;0;;;;;;Unbranded;;155000;;;;;;;;;;;;;1;Yes;Yes;0;No;
146797525;MOD / POD;;Foom X Pod Weird Genius;No;No;0;;;;;;Unbranded;;200000;;;;;;;;;;;;;0;Yes;Yes;0;No;
146797556;LIQUID;;Hero57 Salt : Black Menthol 30ml;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
146797566;LIQUID;;Happi Krunch 60ml V5 Cheese Layers;No;No;0;;;;;;Unbranded;;155000;;;;;;;;;;;;;1;Yes;Yes;0;No;
147049858;ACCESSORIES;;Cartridge Barong;No;No;0;;;;;;Unbranded;0.6 Ohm;35000;;;;;;;;;;;;;7;Yes;Yes;0;No;
147049871;LIQUID;;Creamsie Whimsie V3 60ml Katcha Matcha;No;No;0;;;;;;Unbranded;;150000;;;;;;;;;;;;;0;Yes;Yes;0;No;
147352489;ACCESSORIES;;Coil Prebuild Guluduk;No;No;0;;;;;;Unbranded;0.21 ohm;50000;;;;;;;;;;;;;0;Yes;Yes;0;No;
147660243;MOD / POD;;Foom Y Pod Bundling;No;No;0;;;;;;Unbranded;;300000;;;;;;;;;;;;;1;Yes;Yes;0;No;
147661210;ACCESSORIES;;Cartridge Foom Y;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
148168201;MOD / POD;;Barong Retro Pod;No;No;0;;;;;;Unbranded;;160000;;;;;;;;;;;;;1;Yes;Yes;0;No;
148168213;MOD / POD;;Barong Epoch Pod;No;No;0;;;;;;Unbranded;;170000;;;;;;;;;;;;;0;Yes;Yes;0;No;
148624734;LIQUID;;Secret Salt Tiramisu;No;No;0;;;;;;Unbranded;;130000;;;;;;;;;;;;;0;Yes;Yes;0;No;
148863375;ACCESSORIES;;Cartridge Wenax M1 0.8ohm;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;0;Yes;Yes;0;No;
149484254;LIQUID;;DNKW Cheese Flood;No;No;0;;;;;;Unbranded;;135000;;;;;;;;;;;;;0;Yes;Yes;0;No;
149484310;MOD / POD;;Pod Aper Lucky;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;2;Yes;Yes;0;No;
149484315;MOD / POD;;Pod Star;No;No;0;;;;;;Unbranded;;250000;;;;;;;;;;;;;1;Yes;Yes;0;No;
149484319;ACCESSORIES;;Cartridge Lucky;No;No;0;;;;;;Unbranded;;35000;;;;;;;;;;;;;2;Yes;Yes;0;No;
149484323;ACCESSORIES;;Cartridge Star;No;No;0;;;;;;Unbranded;;35000;;;;;;;;;;;;;4;Yes;Yes;0;No;
149616895;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Passion Fruit Mango Tea;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
149616896;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Grape Bubblegum;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
149616897;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Mix Berry Ice Cream;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
149616898;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Vanilla Ice Cream;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
149616899;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Blackcurrant Lychee Tea;110000;;;;;;;;;;;;;3;Yes;Yes;0;No;
149616900;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Strawberry Grape Tea;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
150047109;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Tiramisu Ice Cream;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
150183097;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Strawberry Bubblegum;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
151489669;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Mango Bubblegum;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
153422888;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Pineapple Kiwi;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
153422889;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Taro Ice Cream;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
156148103;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Mango Cranberry;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
156148104;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Lychee Raspberry;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
156148105;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Guava Cherry;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
168766672;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Grape Apple Juice;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
190341968;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Blackcurrant Bubblegum;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
195471504;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Honeydew Bubblegum;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
195471523;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Blackcurrant Mint;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
195471524;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Strawberry Mint;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
195471533;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Cherry Mint;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
200979016;LIQUID;;Flooid Foom;No;No;0;;;;;;Unbranded;Watermelon Bubblegum;110000;;;;;;;;;;;;;6;Yes;Yes;0;No;
149803187;MOD / POD;;Ursa Nano S II;No;No;0;;;;;;Unbranded;;175000;;;;;;;;;;;;;0;Yes;Yes;0;No;
